0,42211.73539788104
1,39885.71977924227
2,33883.00377570083
3,28204.260711942425
4,23343.97504403474
5,20363.59538869575
6,15915.297997766653
7,17136.770295462422
8,11757.399708078874
9,12135.327683801868
10,10382.173524841708
11,9954.456162451947
12,8827.30172365697
13,8542.058734487262
14,7387.284986994214
15,7142.322451614919
16,6654.252099011543
17,7481.41051003242
18,6548.349727075317
19,6002.320792646533
20,5990.74096970798
21,6455.008104217755
22,5518.028013546558
23,5470.323397437669
24,5452.124289021585
25,5234.002323799394
26,4963.635784170129
27,4509.246583060487
28,4632.380758498212
29,4844.641930473514
30,4259.360186902215
31,3987.8000456495206
32,4398.2689834974935
33,3848.643070187286
34,4521.929574433024
35,3829.557678693006
36,3981.2562039995437
37,3776.4283384225073
38,3801.848195259122
39,3496.393429810676
40,3605.055960951224
41,3494.43484078096
42,3685.497865349016
43,3653.019035936241
44,3583.7470108018438
45,3320.0955906665636
46,2949.862097745508
47,3081.0689207071846
48,3138.1089931880556
49,2992.1639087326867
50,3182.953633141942
51,3076.5654858431626
52,3128.169973568934
53,2902.109165302786
54,2839.5678741217275
55,2892.7133239380755
56,2975.7627756651955
57,2570.448227764982
58,2610.9540075751083
59,2740.5821534041024
60,2889.589844244854
61,2446.6993633782126
62,2542.4092886506724
63,2327.3220683031705
64,2338.9461950752107
65,2535.240809886468
66,2406.16916011897
67,2352.943444906106
68,2431.867086557042
69,2380.731335493529
70,2435.1473804048474
71,2644.8350810189236
72,2504.061623403438
73,2279.8292581808373
74,2170.6574136830177
75,2250.8758587363304
76,2345.9152602833915
77,2294.7225010001744
78,2240.593889877573
79,2080.780413751508
80,2122.3534905881393
81,2417.0025933502025
82,2489.7562711862633
83,2138.765726109789
84,2075.6213183561545
85,2101.523462284189
86,2149.5421094061157
87,1833.0453232689329
88,1939.8890375522662
89,1832.5683711987272
90,2108.0005728442875
91,2196.1253243885726
92,1892.2209880715457
93,1999.1141215671112
94,2005.9466676502686
95,1691.608019579232
96,1697.356755235014
97,1848.0449561905934
98,1866.0801510743895
99,1888.6660861460145
100,1643.9669973435573
101,1909.537685064266
102,1704.1254674090378
103,1548.753325075388
104,1591.7757084886389
105,1494.2644538581976
106,1701.1524576947654
107,1614.485479777009
108,1461.814009225943
109,1336.5663204885661
110,1674.5346550194981
111,1655.6885602510915
112,1583.6693305024253
113,1598.4903438325061
114,1415.1454633328863
115,1842.615202990898
116,1670.05403401797
117,1645.1016159495184
118,1799.8973226122778
119,1617.3901266622336
120,1377.8353270859648
121,1419.1989881850307
122,1530.0822667640077
123,1384.21167672175
124,1559.3197286434233
125,1450.4524517287757
126,1437.0283964156542
127,1513.5199835702922
128,1507.3493605971403
129,1815.7854147209964
130,1490.5758810326065
131,1521.9190983547655
132,1459.6144992503462
133,1443.1576895853925
134,1301.0657128775547
135,1375.795708989556
136,1428.2658950808302
137,1360.9143940669196
138,1228.1536779132377
139,1136.73886094206
140,1405.574334232612
141,1276.0405364153871
142,1307.5209820323403
143,1569.4552391464783
144,1436.1320148138104
145,1416.5900601613032
146,1185.735580457674
147,1360.8744068506476
148,1392.0844653785966
149,1388.0554777395787
150,1365.8711271151305
151,1121.215942684393
152,1141.6341243161633
153,1391.0332504423254
154,1359.0965732681245
155,1130.3746271313796
156,1098.9132554642629
157,1256.149120495766
158,998.2703088481592
159,1149.3678656837483
160,1137.6215419851264
161,1236.1774028492503
162,1143.696277791394
163,1099.5342644871616
164,1197.2329388690741
165,1006.2381235859978
166,1312.8439084965519
167,1213.8375082149842
168,1045.4070315858953
169,1094.3056100994695
170,1177.8566338341998
171,1017.3894028035254
172,913.6025790475131
173,1191.5610266231151
174,972.8754059790251
175,957.231675201937
176,1017.338296124562
177,1108.976321910526
178,885.5858609038181
179,1034.865465841217
180,974.7918908482907
181,968.6166020868903
182,1067.3632408241926
183,985.7505717363518
184,798.1003610854501
185,1051.3003659927672
186,1251.6838601233128
187,912.8211810572122
188,1056.6932798373489
189,972.3855833683297
190,809.3715000403189
191,631.0502792264062
192,865.6996055019588
193,896.2374092551371
194,1014.656512246862
195,960.1080230985991
196,1078.047932703731
197,984.235968179023
198,1031.2891388058601
199,829.2992461114716
200,933.5301860266155
201,867.1160304103137
202,876.7162580516225
203,983.3350280137881
204,707.0023852373043
205,924.7311239391171
206,1084.5758191396558
207,948.6301827201249
208,935.3385413065166
209,903.5160459517798
210,807.5072563344704
211,926.2365162161373
212,795.0581405548772
213,905.8670029395879
214,937.6754952366653
215,860.1059183306164
216,777.8816272957127
217,809.3253014405559
218,921.9480225749904
219,882.0159347961409
220,757.4329472679732
221,947.830373111787
222,985.2516259734412
223,864.4985706037057
224,769.0614795206387
225,750.0154609712275
226,896.6441920570416
227,912.6666426609861
228,705.7602512501778
229,799.3732352379093
230,714.0121117864085
231,697.6275060024103
232,771.8349836149785
233,778.564847761835
234,849.6331831449363
235,890.1004970676549
236,937.7645440971588
237,735.8794883538187
238,774.996854517016
239,726.4940307129492
240,749.4250068567789
241,620.0725284057058
242,688.4548851689283
243,721.2813664165327
244,561.2497739998093
245,680.6801121526161
246,649.4167492615844
247,625.8611114063315
248,728.7549241017022
249,680.8453159020027
250,911.9528879450894
251,701.1272907526613
252,764.7687740553874
253,747.2218436733317
254,652.7889504036723
255,685.8218256444945
256,695.1987141550812
257,572.2593923804561
258,668.8839139695034
259,692.581956751748
260,736.3489119619555
261,470.036313060334
262,775.6440383843151
263,726.3946202421915
264,823.2575588107383
265,703.7402640711761
266,641.3466611972838
267,718.0194335145585
268,561.5578340256704
269,713.751227999733
270,607.1154902340031
271,632.7419872680033
272,662.9979673592253
273,581.152610265242
274,578.3738795209847
275,595.5357204168599
276,602.4253397671638
277,570.8581164331849
278,496.22023576191606
279,626.885137727022
280,638.2714015131044
281,625.9449380860318
282,597.1450194833368
283,645.9487942879086
284,518.4786303927751
285,476.86143486200984
286,766.3544637911388
287,704.2090367371393
288,635.9638403138624
289,655.9269129842578
290,629.9341645660701
291,488.08292027011925
292,806.9853812180893
293,731.9858245226345
294,518.6802164923523
295,553.687849632978
296,536.7632794503091
297,565.2552631234469
298,630.8993044517152
299,704.5160519562925
300,632.35198549866
301,587.1309671034713
302,736.279379764125
303,607.237800046423
304,636.5135001747833
305,775.3286305605521
306,642.5069393858475
307,489.16402998563245
308,672.1376831611598
309,572.5220403554123
310,770.8281985750893
311,642.6990918212131
312,556.5799999426084
313,478.3209491779392
314,488.08814792322903
315,545.1472995111087
316,621.3816093116694
317,558.0789004382972
318,492.6919258592588
319,497.16775534624924
320,494.20248091158186
321,423.0259675561182
322,588.3125435262341
323,569.5630926236378
324,562.7283978257462
325,510.38825244113684
326,577.7159258479013
327,565.2597762736564
328,652.0028032247602
329,519.0518429481875
330,537.5104723883978
331,550.2159415264928
332,574.8318966744466
333,623.0828686967199
334,405.4040281740762
335,581.3813768127138
336,617.6377192720785
337,448.6249269317572
338,451.6884705165968
339,478.2193118236029
340,542.7889443258788
341,583.659486731526
342,644.7153255975614
343,478.23505270695773
344,520.827121935084
345,524.3228737326941
346,503.3709591449935
347,553.2951694818919
348,602.6578451419191
349,760.0608884277306
350,576.7346360492058
351,445.2986518685767
352,587.6374923576699
353,621.5864475726563
354,543.1865242256674
355,459.6074935940034
356,442.7399142423287
357,406.5115202282109
358,424.7590535994033
359,590.2364736036633
360,519.796319688682
361,468.56199491244405
362,452.0148362713343
363,467.20584085333047
364,564.5775895100227
365,541.8101920678407
366,355.7509157773611
367,339.67465075452816
368,443.3384243556856
369,567.3266929479228
370,544.1504633383381
371,378.36723640088366
372,444.81165942984967
373,379.8615392175194
374,685.5053383024027
375,472.7328126783986
376,627.0542980002971
377,599.47674647558
378,583.8703440535245
379,521.7963462197981
380,474.4169469346613
381,465.2584615913028
382,567.1003198034267
383,598.6775628100903
384,461.19121948481495
385,532.5264038870827
386,437.2466323213723
387,507.0168381359645
388,528.2535832769306
389,351.23691158386697
390,382.44121626825057
391,473.8809411418016
392,407.7341832181805
393,441.53639926610066
394,464.5851991749838
395,372.01818562060276
396,603.8818716846816
397,432.2345972621433
398,526.4696868024847
399,499.4000380122424
400,398.0083049185841
401,444.10847123922537
402,510.0764782200474
403,618.7040589160079
404,528.9581681864263
405,420.48541754427305
406,437.3000772411434
407,434.455487267666
408,496.0455394700655
409,496.2812299158283
410,487.28315499119594
411,532.1236499230547
412,446.4104221613534
413,474.80828556964934
414,505.24685673041756
415,392.33334062910274
416,459.7192792139884
417,369.6506247758453
418,398.63205293994343
419,487.0270813776574
420,458.04911849721867
421,366.7773127929539
422,427.77932705020515
423,510.6973526654264
424,457.45478929761236
425,470.3742275396016
426,517.740124489465
427,484.39703252641476
428,476.336413348967
429,364.2034413269659
430,526.9198064506634
431,447.6221978998725
432,623.2010709804578
433,390.0388085526342
434,502.2387512358866
435,554.8721680064345
436,433.44847870723015
437,405.16998669647074
438,524.4664963165875
439,463.4362216687733
440,459.6037722802305
441,457.5440783427074
442,456.5489494537208
443,497.476446830823
444,267.38545230437865
445,502.8341291017892
446,522.265506255329
447,585.9769619312252
448,370.5535337556754
449,291.84285676054907
450,330.56619328944754
451,406.83979467651284
452,404.51140983853986
453,377.2090798241644
454,472.08405930841724
455,257.33064018974244
456,465.65041790763803
457,444.45367208618615
458,327.9927741424153
459,443.4984358161706
460,410.86027179206377
461,374.98961126970784
462,376.30022671643644
463,375.74303801858537
464,371.39924537833684
465,483.09153117859796
466,366.5030880215681
467,367.5054666439742
468,294.23052287375043
469,403.7667514952117
470,320.0963555401989
471,455.8219344789848
472,296.54177668864725
473,375.607084619488
474,574.0643935317908
475,372.22339582868017
476,392.62040177976917
477,245.6224092273473
478,353.8152645943783
479,319.4277041407168
480,344.4156279769901
481,419.9897714211453
482,322.4770369529875
483,454.44319116475856
484,289.62304502496283
485,458.2691517034991
486,486.5048812213623
487,323.778938540582
488,245.0280595222183
489,313.4050950979753
490,336.63853215441384
491,445.04259855116095
492,342.05846487915915
493,321.7880550800717
494,345.52885508907235
495,295.66959615817416
496,392.9025561184169
497,326.17240427145174
498,378.7993669285543
499,331.15435462905344
500,308.39808116429055
501,322.30250138708567
502,334.8172591022246
503,305.1765440603907
504,361.51972016758543
505,424.331523144169
506,345.1792852938509
507,406.377360960674
508,350.1737697324395
509,411.7746390909798
510,276.9848892477027
511,348.1903603718821
512,290.79281141735675
513,449.0451348562732
514,474.013646443724
515,271.0947307160063
516,268.364206010302
517,289.1952449128014
518,391.8751746511016
519,225.58672811502683
520,367.6725775322311
521,277.2215564643291
522,451.99134117987194
523,453.09994272397074
524,372.65994772162264
525,278.5153092743592
526,287.17038305790487
527,454.05961775793037
528,370.71881778543167
529,321.2953932866187
530,221.26976628086265
531,401.229705930542
532,351.1280957821524
533,315.13019215608216
534,382.50592827193947
535,293.3551079854046
536,394.62004495516584
537,424.3016589277056
538,332.30803906893556
539,346.7209110962673
540,288.4399326563073
541,342.36463379011775
542,292.014856635294
543,312.91516814839525
544,236.051794404336
545,414.035003157512
546,376.6327084064284
547,472.728711268211
548,375.05847279467065
549,328.1995713013975
550,296.7978087418589
551,320.08635658857435
552,271.2696032399023
553,206.38273452997922
554,345.6695051219977
555,394.0391469958519
